ID,FROM_ID,To_ID,DURATION_H,DIST_KM,Municipalicty
2,Helsingborg,2171,0.828725,70.95505,Örkelljunga
2,Helsingborg,2260,0.793686111,60.10815,Örkelljunga
2,Helsingborg,2337,0.731675,65.59878,Örkelljunga
2,Helsingborg,2399,0.673394444,55.75868,Örkelljunga
2,Helsingborg,2658,0.916502778,73.35615,Örkelljunga
2,Helsingborg,2690,0.483711111,40.53114,Örkelljunga
2,Helsingborg,2712,0.775144444,67.01577,Örkelljunga
2,Helsingborg,2802,0.569480556,51.58127,Örkelljunga
2,Helsingborg,2854,0.513733333,41.71038,Örkelljunga
2,Helsingborg,2895,0.573063889,47.40182,Örkelljunga
2,Helsingborg,3052,0.582483333,48.62261,Örkelljunga
2,Helsingborg,3117,0.660138889,50.40414,Örkelljunga
2,Helsingborg,3238,0.530686111,43.24616,Örkelljunga
2,Helsingborg,3282,0.478522222,40.54055,Örkelljunga
2,Helsingborg,3319,0.526522222,42.46806,Örkelljunga
2,Helsingborg,3410,0.703538889,64.73589,Örkelljunga
2,Helsingborg,3581,0.796438889,59.79811,Örkelljunga
2,Helsingborg,3692,0.579961111,44.35486,Örkelljunga
2,Helsingborg,3796,0.749447222,58.37947,Örkelljunga
2,Helsingborg,3844,0.487908333,37.68658,Örkelljunga
2,Helsingborg,3895,0.925311111,64.62353,Örkelljunga
2,Helsingborg,4069,0.684961111,47.1399,Örkelljunga
2,Helsingborg,4100,0.7693,67.91234,Örkelljunga
2,Helsingborg,4101,0.510944444,41.20187,Örkelljunga
2,Helsingborg,4147,0.606072222,50.41943,Örkelljunga
2,Helsingborg,4182,0.548475,43.95403,Örkelljunga
2,Helsingborg,4187,0.651991667,53.23455,Örkelljunga
2,Helsingborg,4214,0.694905556,52.19855,Örkelljunga
2,Helsingborg,4256,0.599466667,48.46013,Örkelljunga
2,Helsingborg,4257,0.621033333,46.3287,Örkelljunga
2,Helsingborg,4514,0.654608333,51.15554,Örkelljunga
2,Helsingborg,4683,0.743452778,66.24563,Örkelljunga
2,Helsingborg,4822,0.603969444,49.34779,Örkelljunga
2,Helsingborg,4843,0.652922222,53.63693,Örkelljunga
2,Helsingborg,4860,0.736158333,59.80494,Örkelljunga
2,Helsingborg,4886,0.732416667,57.05387,Örkelljunga
2,Helsingborg,4922,0.738366667,56.10446,Örkelljunga
2,Helsingborg,4947,0.654330556,50.48096,Örkelljunga
2,Helsingborg,5013,0.6368,45.10383,Örkelljunga
2,Helsingborg,5057,0.583572222,45.65536,Örkelljunga
2,Helsingborg,5159,0.575102778,43.92546,Örkelljunga
2,Helsingborg,5268,0.735852778,65.54179,Örkelljunga
2,Helsingborg,5388,0.683113889,54.40392,Örkelljunga
2,Helsingborg,5460,0.898119444,64.67818,Örkelljunga
2,Helsingborg,5544,0.586052778,51.4361,Örkelljunga
2,Helsingborg,5628,0.739033333,58.81321,Örkelljunga
2,Helsingborg,5679,0.809330556,69.12823,Örkelljunga
2,Helsingborg,5846,0.654688889,50.30869,Örkelljunga
2,Helsingborg,5929,0.842822222,70.92509,Örkelljunga
2,Helsingborg,5953,0.647472222,61.95492,Örkelljunga
2,Helsingborg,6049,0.696680556,49.07986,Örkelljunga
2,Helsingborg,6071,0.796580556,69.16187,Örkelljunga
2,Helsingborg,6086,0.671255556,63.29471,Örkelljunga
2,Helsingborg,6090,0.615483333,45.83926,Örkelljunga
2,Helsingborg,6481,0.686369444,57.73593,Örkelljunga
2,Helsingborg,6502,0.732675,56.16672,Örkelljunga
2,Helsingborg,6509,0.514191667,42.42143,Örkelljunga
2,Helsingborg,6590,0.696719444,56.48751,Örkelljunga
2,Helsingborg,6627,0.729680556,66.06609,Örkelljunga
2,Helsingborg,6696,0.720463889,55.59251,Örkelljunga
2,Helsingborg,6726,0.581386111,48.43828,Örkelljunga
2,Helsingborg,6817,0.523922222,44.50634,Örkelljunga
2,Helsingborg,6849,0.663136111,57.50468,Örkelljunga
2,Helsingborg,6859,0.61135,56.6278,Örkelljunga
2,Helsingborg,6879,0.805897222,60.49384,Örkelljunga
2,Helsingborg,7322,0.719269444,55.34663,Örkelljunga
2,Helsingborg,7334,0.619294444,47.49506,Örkelljunga
2,Helsingborg,7356,0.736111111,57.44998,Örkelljunga
2,Helsingborg,7395,0.632744444,46.69922,Örkelljunga
2,Helsingborg,7556,0.705216667,64.82696,Örkelljunga
2,Helsingborg,7645,0.620425,57.62616,Örkelljunga
2,Helsingborg,7745,0.801797222,69.11308,Örkelljunga
2,Helsingborg,7908,0.677538889,51.23017,Örkelljunga
2,Helsingborg,7959,0.8836,72.14844,Örkelljunga
2,Helsingborg,7970,0.7349,66.26374,Örkelljunga
2,Helsingborg,7997,0.774386111,68.23805,Örkelljunga
2,Helsingborg,8037,0.818833333,62.06468,Örkelljunga
2,Helsingborg,8069,0.775827778,68.39009,Örkelljunga
2,Helsingborg,8138,0.857341667,71.30909,Örkelljunga
2,Helsingborg,8234,0.884222222,72.71902,Örkelljunga
2,Helsingborg,8247,0.478647222,40.04048,Örkelljunga
2,Helsingborg,8274,0.771838889,67.65688,Örkelljunga
2,Helsingborg,8492,0.805958333,68.31124,Örkelljunga
2,Helsingborg,8546,0.716341667,58.814,Örkelljunga
2,Helsingborg,8621,0.544772222,41.958,Örkelljunga
2,Helsingborg,8691,0.601325,52.05668,Örkelljunga
2,Helsingborg,8884,0.579230556,45.6125,Örkelljunga
2,Helsingborg,8982,0.493502778,39.9585,Örkelljunga
2,Helsingborg,8990,0.636169444,50.01241,Örkelljunga
2,Helsingborg,9129,0.716258333,56.03137,Örkelljunga
2,Helsingborg,9388,0.672511111,51.46023,Örkelljunga
2,Helsingborg,9391,0.796702778,60.68104,Örkelljunga
2,Helsingborg,9440,0.572019444,41.76857,Örkelljunga
2,Helsingborg,9583,0.594236111,49.37246,Örkelljunga
2,Helsingborg,9591,0.609097222,49.10884,Örkelljunga
2,Helsingborg,9626,0.813855556,59.91811,Örkelljunga
2,Helsingborg,9698,0.682461111,54.37982,Örkelljunga
2,Helsingborg,9796,0.452830556,36.45598,Örkelljunga
2,Helsingborg,9893,0.744197222,52.77547,Örkelljunga
2,Helsingborg,9938,0.632225,45.40018,Örkelljunga
2,Helsingborg,9985,0.697619444,55.29474,Örkelljunga
2,Helsingborg,9999,0.790191667,68.35759,Örkelljunga
2,Helsingborg,10075,0.838355556,70.58268,Örkelljunga
